										[ it-pron be-v	31217 ]										
										[ attempt-v to-to get-v	5 ]										
										[ attend-v school-n	5 ]										
										[ attention-n give-ed	5 ]										
										[ attention-n of-of the-_ house-n	5 ]										
										[ attention-n should-_ be-_ give-ed	5 ]										
										[ attention-n to-to the-_ importance-n	5 ]										
										[ auction-n be-v	5 ]										
										[ august-n ,-, that-that	5 ]										
										[ auml-n ;-: ulein-n	5 ]										
										[ author-n have-v	5 ]										
										[ authority-n be-_ act-ing	5 ]										
										[ authority-n be-v that-that	5 ]										
										[ authority-n for-for say-ing	5 ]										
										[ authority-n for-for the-_ proposition-n	5 ]										
										[ authority-n should-_ be-v	5 ]										
										[ authority-n to-to ensure-v	5 ]										
										[ authority-n to-to ensure-v that-that	5 ]										
										[ authority-n want-v	5 ]										
										[ available-adj be-ed	5 ]										
										[ available-adj locally-adv	5 ]										
										[ available-adj now-adv	5 ]										
										[ available-adj to-to ensure-v	5 ]										
										[ available-adj to-to ensure-v that-that	5 ]										
										[ available-adj today-n	5 ]										
										[ avoid-v the-_ need-n	5 ]										
										[ aware-adj ,-, be-v	5 ]										
										[ aware-adj ,-, that-that	5 ]										
										[ aware-adj ,-, too-adv	5 ]										
										[ aware-adj that-that i-pron be-ed	5 ]										
										[ awareness-n of-of the-_ need-n	5 ]										
										[ away-adv &-_ hellip-n	5 ]										
										[ away-adv from-from the-_ wall-n	5 ]										
										[ aye-n ,-, i-pron know-v	5 ]										
										[ aye-v that-det '-v right-adj	5 ]										
										[ baby-n have-ed	5 ]										
										[ baby-n that-that	5 ]										
										[ back-adv &-_ hellip-n	5 ]										
										[ back-adv a-_ couple-n	5 ]										
										[ back-adv a-_ long-_ way-n	5 ]										
										[ back-adv and-c see-v	5 ]										
										[ back-adv and-c that-that	5 ]										
										[ back-adv at-at the-_ house-n	5 ]										
										[ back-adv from-from australia-n	5 ]										
										[ back-adv his-_ head-n	5 ]										
										[ back-adv in-in action-n	5 ]										
										[ back-adv in-in london-n	5 ]										
										[ back-adv into-into place-n	5 ]										
										[ back-adv into-into the-_ game-n	5 ]										
										[ back-adv to-to back-v	5 ]										
										[ back-adv to-to britain-n	5 ]										
										[ back-adv to-to front-v	5 ]										
										[ back-n of-of her-_ neck-n	5 ]										
										[ back-n of-of the-_ head-n	5 ]										
										[ back-v it-pron up-adv	5 ]										
										[ bad-adj then-adv	5 ]										
										[ badly-adv need-v	5 ]										
										[ bag-n be-v	5 ]										
										[ balance-n of-of trade-n	5 ]										
										[ band-n come-ed	5 ]										
										[ band-n have-v	5 ]										
										[ band-n that-that	5 ]										
										[ bank-n have-ed	5 ]										
										[ bank-n of-of england-n that-that	5 ]										
										[ bar-n ,-, that-that	5 ]										
										[ base-n provide-ed	5 ]										
										[ basis-n and-c that-that	5 ]										
										[ basis-n of-of information-n	5 ]										
										[ battle-n be-ed	5 ]										
										[ bbc-n be-v	5 ]										
										[ be-n warn-ed	5 ]										
										[ be-v ,-, ``-` he-pron add-ed	5 ]										
										[ be-v ,-, ``-` she-pron say-ed	5 ]										
										[ be-v ,-, by-by definition-n	5 ]										
										[ be-v ,-, even-adv	5 ]										
										[ be-v ,-, he-pron say-ed	5 ]										
										[ be-v ,-, however-adv ,-, possible-adj that-that	5 ]										
										[ be-v ,-, i-pron know-v	5 ]										
										[ be-v ,-, if-clause you-pron like-v	5 ]										
										[ be-v ,-, in-in general-adj	5 ]										
										[ be-v ,-, in-in short-adj	5 ]										
										[ be-v ,-, make-ing	5 ]										
										[ be-v ,-, on-on the-_ whole-n	5 ]										
										[ be-v ,-, sir-n	5 ]										
										[ be-v ,-, that-that it-pron be-v	5 ]										
										[ be-v ,-, that-wh be-ed	5 ]										
										[ be-v ,-, the-_ ability-n	5 ]										
										[ be-v ,-, to-to my-_ mind-n	5 ]										
										[ be-v ,-, too-adv ,-, that-that	5 ]										
										[ be-v ,-, use-ing	5 ]										
										[ be-v ,-, what-wh be-v	5 ]										
										[ be-v --h it-pron be-v	5 ]										
										[ be-v ``-` out-_ there-adv	5 ]										
										[ be-v ``-` probably-adv	5 ]										
										[ be-v a-_ bargain-n	5 ]										
										[ be-v a-_ bill-n	5 ]										
										[ be-v a-_ blessing-n	5 ]										
										[ be-v a-_ book-n	5 ]										
										[ be-v a-_ certain-_ amount-n	5 ]										
										[ be-v a-_ class-n	5 ]										
										[ be-v a-_ clause-n	5 ]										
										[ be-v a-_ concern-n	5 ]										
										[ be-v a-_ consideration-n	5 ]										
										[ be-v a-_ convenient-_ way-n	5 ]										
										[ be-v a-_ convention-n	5 ]										
										[ be-v a-_ credit-n	5 ]										
										[ be-v a-_ crucial-_ part-n	5 ]										
										[ be-v a-_ curious-_ fact-n	5 ]										
										[ be-v a-_ delay-n	5 ]										
										[ be-v a-_ delight-n	5 ]										
										[ be-v a-_ demand-n	5 ]										
										[ be-v a-_ device-n	5 ]										
										[ be-v a-_ disadvantage-n	5 ]										
										[ be-v a-_ division-n	5 ]										
										[ be-v a-_ fear-n that-that	5 ]										
										[ be-v a-_ fraction-n	5 ]										
										[ be-v a-_ fundamental-_ difference-n	5 ]										
										[ be-v a-_ game-n	5 ]										
										[ be-v a-_ general-_ feature-n	5 ]										
										[ be-v a-_ gentleman-n	5 ]										
										[ be-v a-_ go-_ concern-n	5 ]										
										[ be-v a-_ good-_ judge-n	5 ]										
										[ be-v a-_ great-adj	5 ]										
										[ be-v a-_ grow-_ consensus-n	5 ]										
										[ be-v a-_ high-_ risk-n that-that	5 ]										
										[ be-v a-_ home-n	5 ]										
										[ be-v a-_ key-_ factor-n	5 ]										
										[ be-v a-_ language-n	5 ]										
										[ be-v a-_ law-n	5 ]										
										[ be-v a-_ misunderstanding-n	5 ]										
										[ be-v a-_ natural-_ tendency-n	5 ]										
										[ be-v a-_ pair-n	5 ]										
										[ be-v a-_ paradox-n	5 ]										
										[ be-v a-_ prima-_ facie-_ case-n	5 ]										
										[ be-v a-_ reaction-n	5 ]										
										[ be-v a-_ reliable-_ guide-n	5 ]										
										[ be-v a-_ repeat-n	5 ]										
										[ be-v a-_ representation-n	5 ]										
										[ be-v a-_ sample-n	5 ]										
										[ be-v a-_ sheep-n	5 ]										
										[ be-v a-_ show-n	5 ]										
										[ be-v a-_ signal-n that-that	5 ]										
										[ be-v a-_ simple-_ matter-n	5 ]										
										[ be-v a-_ skill-n	5 ]										
										[ be-v a-_ small-_ number-n	5 ]										
										[ be-v a-_ small-_ part-n	5 ]										
										[ be-v a-_ suspicion-n	5 ]										
										[ be-v a-_ theory-n that-that	5 ]										
										[ be-v a-_ travesty-n	5 ]										
										[ be-v a-_ trick-n	5 ]										
										[ be-v a-_ triumph-n	5 ]										
										[ be-v a-_ truth-n universally-adv	5 ]										
										[ be-v a-_ truth-n universally-adv acknowledge-ed	5 ]										
										[ be-v a-_ unit-n	5 ]										
										[ be-v a-_ variant-n	5 ]										
										[ be-v a-_ version-n	5 ]										
										[ be-v a-_ war-n	5 ]										
										[ be-v a-_ wide-_ variety-n	5 ]										
										[ be-v a-_ widely-adv	5 ]										
										[ be-v a-_ widespread-_ belief-n	5 ]										
										[ be-v a-_ widespread-_ belief-n that-that	5 ]										
										[ be-v able-adj to-to add-v	5 ]										
										[ be-v able-adj to-to adopt-v	5 ]										
										[ be-v able-adj to-to advise-v	5 ]										
										[ be-v able-adj to-to argue-v that-that	5 ]										
										[ be-v able-adj to-to ask-v	5 ]										
										[ be-v able-adj to-to attend-v	5 ]										
										[ be-v able-adj to-to avoid-v	5 ]										
										[ be-v able-adj to-to be-v	5 ]										
										[ be-v able-adj to-to bind-v	5 ]										
										[ be-v able-adj to-to call-v	5 ]										
										[ be-v able-adj to-to choose-v	5 ]										
										[ be-v able-adj to-to communicate-v	5 ]										
										[ be-v able-adj to-to compete-v	5 ]										
										[ be-v able-adj to-to confirm-v	5 ]										
										[ be-v able-adj to-to defend-v	5 ]										
										[ be-v able-adj to-to demonstrate-v that-that	5 ]										
										[ be-v able-adj to-to eat-v	5 ]										
										[ be-v able-adj to-to enter-v	5 ]										
										[ be-v able-adj to-to feel-v	5 ]										
										[ be-v able-adj to-to fulfil-v	5 ]										
										[ be-v able-adj to-to get-v back-adv	5 ]										
										[ be-v able-adj to-to improve-v	5 ]										
										[ be-v able-adj to-to operate-v	5 ]										
										[ be-v able-adj to-to pull-v	5 ]										
										[ be-v able-adj to-to record-v	5 ]										
										[ be-v able-adj to-to share-v	5 ]										
										[ be-v able-adj to-to sue-v	5 ]										
										[ be-v able-adj to-to supply-v	5 ]										
										[ be-v about-prep the-_ same-adj	5 ]										
										[ be-v about-prep to-to set-v	5 ]										
										[ be-v abundant-adj	5 ]										
										[ be-v actually-adv be-v	5 ]										
										[ be-v adequately-adv	5 ]										
										[ be-v alive-adj today-n	5 ]										
										[ be-v all-det agree-ed that-that	5 ]										
										[ be-v all-important-adj	5 ]										
										[ be-v all-pron that-det be-v	5 ]										
										[ be-v allergic-adj	5 ]										
										[ be-v almost-_ inconceivable-adj	5 ]										
										[ be-v almost-_ the-_ same-adj	5 ]										
										[ be-v already-adv familiar-adj	5 ]										
										[ be-v also-adv clear-adj be-v	5 ]										
										[ be-v also-adv clear-adj be-v that-that	5 ]										
										[ be-v also-adv clear-adj that-that there-e be-v	5 ]										
										[ be-v also-adv concern-ed that-that	5 ]										
										[ be-v also-adv important-adj to-to realise-v	5 ]										
										[ be-v also-adv no-_ doubt-n	5 ]										
										[ be-v also-adv part-n	5 ]										
										[ be-v also-adv say-ed that-that	5 ]										
										[ be-v also-adv subject-adj	5 ]										
										[ be-v also-adv the-_ problem-n that-that	5 ]										
										[ be-v also-adv true-adj to-to say-v	5 ]										
										[ be-v also-adv true-adj to-to say-v that-that	5 ]										
										[ be-v also-adv vital-adj	5 ]										
										[ be-v always-adv good-adj	5 ]										
										[ be-v always-adv open-adj	5 ]										
										[ be-v always-adv right-adj	5 ]										
										[ be-v always-adv the-_ chance-n	5 ]										
										[ be-v always-adv the-_ chance-n that-that	5 ]										
										[ be-v always-adv the-_ possibility-n	5 ]										
										[ be-v ambitious-adj	5 ]										
										[ be-v an-_ abundance-n	5 ]										
										[ be-v an-_ abuse-n	5 ]										
										[ be-v an-_ approach-n	5 ]										
										[ be-v an-_ authority-n	5 ]										
										[ be-v an-_ easy-_ matter-n	5 ]										
										[ be-v an-_ exaggeration-n to-to say-v that-that	5 ]										
										[ be-v an-_ exercise-n	5 ]										
										[ be-v an-_ image-n	5 ]										
										[ be-v an-_ important-_ feature-n	5 ]										
										[ be-v an-_ indicator-n	5 ]										
										[ be-v an-_ input-_ parameter-n	5 ]										
										[ be-v an-_ input-_ parameter-n specify-ing	5 ]										
										[ be-v an-_ irony-n	5 ]										
										[ be-v an-_ object-n	5 ]										
										[ be-v an-_ obligation-n	5 ]										
										[ be-v an-_ unwanted-_ feeling-_ that-wh frequently-adv	5 ]										
										[ be-v an-_ urgent-_ need-n	5 ]										
										[ be-v and-c be-ed	5 ]										
										[ be-v and-c that-det be-v	5 ]										
										[ be-v anomalous-adj	5 ]										
										[ be-v another-_ area-n	5 ]										
										[ be-v anxious-adj to-to ensure-v	5 ]										
										[ be-v any-_ number-n	5 ]										
										[ be-v any-det that-that	5 ]										
										[ be-v anybody-n	5 ]										
										[ be-v anything-n more-adj	5 ]										
										[ be-v anything-n that-that	5 ]										
										[ be-v apart-adv	5 ]										
										[ be-v apparent-adj that-that there-e be-v	5 ]										
										[ be-v apprehensive-adj	5 ]										
										[ be-v approximately-adv	5 ]										
										[ be-v art-n	5 ]										
										[ be-v as-adv clean-adj	5 ]										
										[ be-v as-adv little-adj	5 ]										
										[ be-v astonished-adj that-that	5 ]										
										[ be-v at-at a-_ disadvantage-n	5 ]										
										[ be-v at-at great-_ risk-n	5 ]										
										[ be-v at-at that-_ time-n	5 ]										
										[ be-v at-at the-_ heart-n of-of europe-n	5 ]										
										[ be-v at-at the-_ level-n	5 ]										
										[ be-v at-at the-_ stage-n	5 ]										
										[ be-v at-at their-_ low-adj	5 ]										
										[ be-v available-adj be-v	5 ]										
										[ be-v aware-adj that-that many-adj	5 ]										
										[ be-v aware-adj that-that this-det be-v	5 ]										
										[ be-v behind-adv	5 ]										
										[ be-v believable-adj	5 ]										
										[ be-v better-adv	5 ]										
										[ be-v beyond-beyond doubt-n	5 ]										
										[ be-v burnt-n	5 ]										
										[ be-v business-n	5 ]										
										[ be-v by-by definition-n	5 ]										
										[ be-v by-by nature-n	5 ]										
										[ be-v by-by now-adv	5 ]										
										[ be-v capable-adj of-of produce-ing	5 ]										
										[ be-v capable-adj of-of take-ing	5 ]										
										[ be-v careful-adj to-to ensure-v	5 ]										
										[ be-v certain-adj ,-, however-adv ,-, that-that	5 ]										
										[ be-v certain-adj to-to be-v	5 ]										
										[ be-v chaotic-adj	5 ]										
										[ be-v churlish-adj	5 ]										
										[ be-v clear-adj ,-, though-adv	5 ]										
										[ be-v clearly-_ desirable-adj that-that	5 ]										
										[ be-v clearly-_ different-adj	5 ]										
										[ be-v clearly-_ important-adj that-that	5 ]										
										[ be-v coincidence-n that-that	5 ]										
										[ be-v coincidental-adj	5 ]										
										[ be-v common-_ practice-n	5 ]										
										[ be-v common-_ sense-n	5 ]										
										[ be-v comprehensible-adj	5 ]										
										[ be-v consequently-adv	5 ]										
										[ be-v considerably-_ great-adj	5 ]										
										[ be-v consistent-adj with-with the-_ view-n	5 ]										
										[ be-v consonant-adj	5 ]										
										[ be-v conspicuous-adj	5 ]										
										[ be-v contingent-adj	5 ]										
										[ be-v control-n	5 ]										
										[ be-v correct-adj in-in say-ing	5 ]										
										[ be-v damage-n	5 ]										
										[ be-v danger-n	5 ]										
										[ be-v deeply-_ concerned-adj	5 ]										
										[ be-v deliberate-adj	5 ]										
										[ be-v delicate-adj	5 ]										
										[ be-v delighted-adj to-to say-v	5 ]										
										[ be-v development-n	5 ]										
										[ be-v difficult-adj to-to conceive-v	5 ]										
										[ be-v difficult-adj to-to draw-v	5 ]										
										[ be-v difficult-adj to-to envisage-v	5 ]										
										[ be-v difficult-adj to-to identify-v	5 ]										
										[ be-v difficult-adj to-to know-v	5 ]										
										[ be-v difficult-adj to-to maintain-v	5 ]										
										[ be-v difficult-adj to-to prove-v that-that	5 ]										
										[ be-v difficult-adj to-to reconcile-v	5 ]										
										[ be-v difficult-adj to-to resist-v	5 ]										
										[ be-v difficult-adj to-to understand-v	5 ]										
										[ be-v directly-_ proportional-adj	5 ]										
										[ be-v disagreement-n	5 ]										
										[ be-v discretionary-adj	5 ]										
										[ be-v dismayed-adj	5 ]										
										[ be-v dismissive-adj	5 ]										
										[ be-v diverse-adj	5 ]										
										[ be-v divisible-adj	5 ]										
										[ be-v dubious-adj	5 ]										
										[ be-v dynamic-adj	5 ]										
										[ be-v easily-_ accessible-adj	5 ]										
										[ be-v easy-adj to-to find-v	5 ]										
										[ be-v economically-_ viable-adj	5 ]										
										[ be-v endemic-adj	5 ]										
										[ be-v england-n	5 ]										
										[ be-v english-adj	5 ]										
										[ be-v enough-adj to-to say-v	5 ]										
										[ be-v entirely-_ appropriate-adj	5 ]										
										[ be-v entirely-_ right-adj	5 ]										
										[ be-v equal-adj to-to the-_ sum-n	5 ]										
										[ be-v equally-_ possible-adj	5 ]										
										[ be-v especially-_ careful-adj	5 ]										
										[ be-v especially-_ likely-adj	5 ]										
										[ be-v especially-_ true-adj	5 ]										
										[ be-v eternal-adj	5 ]										
										[ be-v eventually-adv	5 ]										
										[ be-v ever-_ likely-adj	5 ]										
										[ be-v every-_ indication-n	5 ]										
										[ be-v every-_ indication-n that-that	5 ]										
										[ be-v every-_ possibility-n	5 ]										
										[ be-v everywhere-adv	5 ]										
										[ be-v exactly-adv the-_ sort-n	5 ]										
										[ be-v experience-n	5 ]										
										[ be-v extensive-adj	5 ]										
										[ be-v external-adj	5 ]										
										[ be-v extremely-_ rare-adj	5 ]										
										[ be-v extremely-_ valuable-adj	5 ]										
										[ be-v fair-_ game-n	5 ]										
										[ be-v fair-adj to-to assume-v	5 ]										
										[ be-v fair-adj to-to assume-v that-that	5 ]										
										[ be-v fair-adj to-to point-v out-adv that-that	5 ]										
										[ be-v fairly-_ obvious-adj that-that	5 ]										
										[ be-v fallible-adj	5 ]										
										[ be-v fantastic-adj	5 ]										
										[ be-v far-_ cheap-adj	5 ]										
										[ be-v far-adv from-from certain-adj	5 ]										
										[ be-v flat-adj	5 ]										
										[ be-v foolish-_ enough-adv	5 ]										
										[ be-v for-for the-_ most-_ part-n	5 ]										
										[ be-v foreign-adj	5 ]										
										[ be-v forward-adv	5 ]										
										[ be-v free-adj to-to do-v	5 ]										
										[ be-v glad-n that-that	5 ]										
										[ be-v god-_ 's-_ will-n	5 ]										
										[ be-v good-_ reason-n to-to believe-v that-that	5 ]										
										[ be-v good-adj to-to say-v	5 ]										
										[ be-v good-adj to-to see-v	5 ]										
										[ be-v good-adj to-to use-v	5 ]										
										[ be-v government-_ policy-n	5 ]										
										[ be-v gradually-adv	5 ]										
										[ be-v grossly-adv	5 ]										
										[ be-v guilty-adj of-of an-_ offence-n	5 ]										
										[ be-v half-n	5 ]										
										[ be-v happy-adj to-to accept-v	5 ]										
										[ be-v hard-adj to-to accept-v	5 ]										
										[ be-v here-adv ,-, that-that	5 ]										
										[ be-v here-adv today-n	5 ]										
										[ be-v highly-_ effective-adj	5 ]										
										[ be-v highly-_ improbable-adj	5 ]										
										[ be-v history-n	5 ]										
										[ be-v hopeless-adj	5 ]										
										[ be-v horizontal-adj	5 ]										
										[ be-v hypothetical-adj	5 ]										
										[ be-v i-pron be-ed	5 ]										
										[ be-v immaterial-adj that-that	5 ]										
										[ be-v immediate-adj	5 ]										
										[ be-v implausible-adj	5 ]										
										[ be-v important-_ enough-adv	5 ]										
										[ be-v important-adj ,-, therefore-adv ,-, that-that	5 ]										
										[ be-v important-adj so-_ that-that	5 ]										
										[ be-v important-adj to-to distinguish-v	5 ]										
										[ be-v important-adj to-to establish-v that-that	5 ]										
										[ be-v important-adj to-to make-v	5 ]										
										[ be-v important-adj to-to note-v ,-, however-adv	5 ]										
										[ be-v important-adj to-to stress-n	5 ]										
										[ be-v impossible-adj to-to have-v	5 ]										
										[ be-v impossible-adj to-to say-v	5 ]										
										[ be-v impotent-adj	5 ]										
										[ be-v in-in a-_ sense-n	5 ]										
										[ be-v in-in force-n	5 ]										
										[ be-v in-in harmony-n	5 ]										
										[ be-v in-in hospital-n	5 ]										
										[ be-v in-in jeopardy-n	5 ]										
										[ be-v in-in question-n	5 ]										
										[ be-v in-in receipt-n	5 ]										
										[ be-v in-in that-_ position-n	5 ]										
										[ be-v in-in that-_ sense-n	5 ]										
										[ be-v in-in the-_ air-n	5 ]										
										[ be-v in-in the-_ forefront-n	5 ]										
										[ be-v in-in the-_ grip-n	5 ]										
										[ be-v in-in the-_ midst-n	5 ]										
										[ be-v in-in the-_ room-n	5 ]										
										[ be-v in-in this-_ case-n	5 ]										
										[ be-v in-in this-_ respect-n	5 ]										
										[ be-v in-in turn-n	5 ]										
										[ be-v inapplicable-adj	5 ]										
										[ be-v increasingly-_ difficult-adj	5 ]										
										[ be-v indefensible-adj	5 ]										
										[ be-v indifferent-adj	5 ]										
										[ be-v inexpensive-adj	5 ]										
										[ be-v inextricably-adv	5 ]										
										[ be-v infectious-adj	5 ]										
										[ be-v inflexible-adj	5 ]										
										[ be-v informal-adj	5 ]										
										[ be-v inimical-adj	5 ]										
										[ be-v instead-adv	5 ]										
										[ be-v insufficient-_ evidence-n	5 ]										
										[ be-v integral-adj	5 ]										
										[ be-v intelligent-adj	5 ]										
										[ be-v interchangeable-adj	5 ]										
										[ be-v interesting-adj to-to observe-v	5 ]										
										[ be-v inversely-_ proportional-adj	5 ]										
										[ be-v irrelevant-adj that-that	5 ]										
										[ be-v jewish-adj	5 ]										
										[ be-v just-_ the-_ tip-n	5 ]										
										[ be-v justification-n	5 ]										
										[ be-v key-adj	5 ]										
										[ be-v lazy-adj	5 ]										
										[ be-v less-_ likely-adj that-that	5 ]										
										[ be-v less-_ likely-adj to-to be-v	5 ]										
										[ be-v like-like that-det too-adv	5 ]										
										[ be-v likely-adj that-that there-e be-v	5 ]										
										[ be-v likely-adj to-to affect-v	5 ]										
										[ be-v likely-adj to-to believe-v that-that	5 ]										
										[ be-v likely-adj to-to encourage-v	5 ]										
										[ be-v likely-adj to-to fall-v	5 ]										
										[ be-v likely-adj to-to give-v	5 ]										
										[ be-v likely-adj to-to mean-v	5 ]										
										[ be-v likely-adj to-to play-v	5 ]										
										[ be-v likely-adj to-to prejudice-v	5 ]										
										[ be-v likely-adj to-to rise-v	5 ]										
										[ be-v likely-adj to-to see-v	5 ]										
										[ be-v likely-adv	5 ]										
										[ be-v little-_ chance-n that-that	5 ]										
										[ be-v little-_ hope-n that-that	5 ]										
										[ be-v little-adv	5 ]										
										[ be-v loath-adj	5 ]										
										[ be-v logically-adv	5 ]										
										[ be-v lord-n	5 ]										
										[ be-v ludicrous-adj that-that	5 ]										
										[ be-v madness-n	5 ]										
										[ be-v magnificent-adj	5 ]										
										[ be-v man-made-adj	5 ]										
										[ be-v man-n	5 ]										
										[ be-v married-adj	5 ]										
										[ be-v marvellous-adj	5 ]										
										[ be-v master-n	5 ]										
										[ be-v mine-n	5 ]										
										[ be-v more-_ attractive-adj	5 ]										
										[ be-v more-_ cautious-adj	5 ]										
										[ be-v more-_ extensive-adj	5 ]										
										[ be-v more-_ intelligent-adj	5 ]										
										[ be-v more-_ likely-adj to-to lead-v	5 ]										
										[ be-v more-_ powerful-adj	5 ]										
										[ be-v more-_ precise-adj	5 ]										
										[ be-v more-_ responsive-adj	5 ]										
										[ be-v more-_ sensible-adj	5 ]										
										[ be-v more-_ serious-adj	5 ]										
										[ be-v more-_ surprising-adj	5 ]										
										[ be-v more-_ than-_ &-_ pound-n	5 ]										
										[ be-v more-adj than-clause can-_ be-_ say-ed	5 ]										
										[ be-v more-adj to-to do-v	5 ]										
										[ be-v most-_ appropriate-adj	5 ]										
										[ be-v most-_ common-adj	5 ]										
										[ be-v most-_ difficult-adj	5 ]										
										[ be-v most-_ interested-adj	5 ]										
										[ be-v most-_ interesting-adj	5 ]										
										[ be-v most-_ likely-adj to-to be-v	5 ]										
										[ be-v most-_ welcome-adj	5 ]										
										[ be-v much-_ large-adj	5 ]										
										[ be-v much-_ more-_ effective-adj	5 ]										
										[ be-v much-_ strong-adj	5 ]										
										[ be-v much-adj that-that	5 ]										
										[ be-v my-_ contention-n that-that	5 ]										
										[ be-v my-_ intention-n	5 ]										
										[ be-v my-_ opinion-n that-that	5 ]										
										[ be-v my-_ responsibility-n	5 ]										
										[ be-v my-_ son-n	5 ]										
										[ be-v my-_ understanding-n that-that	5 ]										
										[ be-v n't-adv ,-, be-v	5 ]										
										[ be-v n't-adv all-_ that-_ much-adj	5 ]										
										[ be-v n't-adv right-adj	5 ]										
										[ be-v n't-adv that-prep so-adv	5 ]										
										[ be-v n't-adv the-_ sort-n	5 ]										
										[ be-v nasty-adj	5 ]										
										[ be-v necessary-adj only-adv	5 ]										
										[ be-v necessary-adj to-to be-v	5 ]										
										[ be-v necessary-adj to-to give-v	5 ]										
										[ be-v necessary-adj to-to maintain-v	5 ]										
										[ be-v necessary-adj to-to repeat-v	5 ]										
										[ be-v necessary-adj to-to show-v that-that	5 ]										
										[ be-v no-_ defence-n that-that	5 ]										
										[ be-v no-_ direct-_ evidence-n that-that	5 ]										
										[ be-v no-_ distinction-n	5 ]										
										[ be-v no-_ doubt-n that-that there-e be-v	5 ]										
										[ be-v no-_ easy-_ task-n	5 ]										
										[ be-v no-_ excuse-n	5 ]										
										[ be-v no-_ ground-n	5 ]										
										[ be-v no-_ harm-n	5 ]										
										[ be-v no-_ hope-n	5 ]										
										[ be-v no-_ large-adj	5 ]										
										[ be-v no-_ need-n to-to go-v	5 ]										
										[ be-v no-_ reason-n to-to doubt-v that-that	5 ]										
										[ be-v no-_ reason-n to-to expect-v	5 ]										
										[ be-v no-_ repetition-n	5 ]										
										[ be-v no-_ surprise-n to-to find-v	5 ]										
										[ be-v no-_ worse-adj	5 ]										
										[ be-v normal-_ practice-n	5 ]										
										[ be-v not-_ enough-_ simply-adv	5 ]										
										[ be-v not-_ enough-adj that-that	5 ]										
										[ be-v not-_ far-adv	5 ]										
										[ be-v not-adv a-_ question-n	5 ]										
										[ be-v not-adv a-_ sign-n	5 ]										
										[ be-v not-adv adequate-adj	5 ]										
										[ be-v not-adv altogether-adv	5 ]										
										[ be-v not-adv always-adv that-that	5 ]										
										[ be-v not-adv always-adv true-adj that-that	5 ]										
										[ be-v not-adv applicable-adj	5 ]										
										[ be-v not-adv at-prep all-_ clear-adj that-that	5 ]										
										[ be-v not-adv careful-adj	5 ]										
										[ be-v not-adv compatible-adj	5 ]										
										[ be-v not-adv confident-adj that-that	5 ]										
										[ be-v not-adv currently-adv	5 ]										
										[ be-v not-adv difficult-adj to-to see-v	5 ]										
										[ be-v not-adv directly-adv	5 ]										
										[ be-v not-adv enough-adv	5 ]										
										[ be-v not-adv exactly-adv	5 ]										
										[ be-v not-adv free-adj	5 ]										
										[ be-v not-adv identical-adj	5 ]										
										[ be-v not-adv in-in any-_ way-n	5 ]										
										[ be-v not-adv in-in competition-n	5 ]										
										[ be-v not-adv incompatible-adj	5 ]										
										[ be-v not-adv large-_ enough-adv	5 ]										
										[ be-v not-adv much-adj that-that	5 ]										
										[ be-v not-adv necessarily-adv a-_ guide-n	5 ]										
										[ be-v not-adv necessary-adj that-that	5 ]										
										[ be-v not-adv one-n	5 ]										
										[ be-v not-adv out-adv	5 ]										
										[ be-v not-adv possible-adj to-to say-v that-that	5 ]										
										[ be-v not-adv quite-_ sure-adj	5 ]										
										[ be-v not-adv quite-_ true-adj	5 ]										
										[ be-v not-adv restricted-adj	5 ]										
										[ be-v not-adv satisfactory-adj	5 ]										
										[ be-v not-adv so-_ easy-adj	5 ]										
										[ be-v not-adv solely-adv	5 ]										
										[ be-v not-adv surprise-ed to-to learn-v that-that	5 ]										
										[ be-v not-adv surprised-adj	5 ]										
										[ be-v not-adv surprised-adj that-that	5 ]										
										[ be-v not-adv surprising-adj to-to learn-v	5 ]										
										[ be-v not-adv surprising-adj to-to learn-v that-that	5 ]										
										[ be-v not-adv that-_ i-pron be-v	5 ]										
										[ be-v not-adv the-_ good-adj	5 ]										
										[ be-v not-adv the-_ purpose-n	5 ]										
										[ be-v not-adv the-_ time-n	5 ]										
										[ be-v not-adv to-to be-_ find-ed	5 ]										
										[ be-v not-adv to-to blame-v	5 ]										
										[ be-v not-adv typical-adj	5 ]										
										[ be-v not-adv visible-adj	5 ]										
										[ be-v nothing-n leave-ed	5 ]										
										[ be-v nothing-n to-to show-v	5 ]										
										[ be-v now-_ firmly-adv	5 ]										
										[ be-v now-_ well-adv	5 ]										
										[ be-v now-adv open-adj	5 ]										
										[ be-v now-adv part-n	5 ]										
										[ be-v nt-n	5 ]										
										[ be-v obedient-adj	5 ]										
										[ be-v obscure-adj	5 ]										
										[ be-v obtainable-adj	5 ]										
										[ be-v obvious-adj that-that there-e be-v	5 ]										
										[ be-v obviously-_ desirable-adj that-that	5 ]										
										[ be-v of-of course-n true-adj that-that	5 ]										
										[ be-v of-of fundamental-_ importance-n	5 ]										
										[ be-v of-of great-_ significance-n	5 ]										
										[ be-v of-of more-adj	5 ]										
										[ be-v of-of no-_ interest-n	5 ]										
										[ be-v of-of prime-_ importance-n	5 ]										
										[ be-v of-of some-_ importance-n	5 ]										
										[ be-v of-of the-_ essence-n	5 ]										
										[ be-v often-adv easy-adj	5 ]										
										[ be-v often-adv out-adv	5 ]										
										[ be-v often-adv out-adv that-that	5 ]										
										[ be-v on-on a-_ par-n	5 ]										
										[ be-v on-on display-n	5 ]										
